,Unnamed: 0,user,tweet,stem,label,tokenizing
1155,1155,syarifah71020,Persisss banget dengan sakit yang dirasakan putri ku akibat jatuh dari motor.,persisss banget sakit rasa putri ku akibat jatuh motor,-1,"['persisss', 'banget', 'dengan', 'sakit', 'yang', 'dirasakan', 'putri', 'ku', 'akibat', 'jatuh', 'dari', 'motor']"
1156,1156,kangule85,mau banget...pundak sering sakit dan kalau buka mulut rahang suka bunyi,banget pundak sakit buka mulut rahang suka bunyi,-1,"['mau', 'banget', 'pundak', 'sering', 'sakit', 'dan', 'kalau', 'buka', 'mulut', 'rahang', 'suka', 'bunyi']"
1157,1157,zulfikrirahman47,"Kasian ortu nya dr, sdh banyak keluar uang akhirnya ke orang pintar juga berobatnya..ðŸ˜",kasi ortu dr sdh uang orang pintar obat,1,"['kasian', 'ortu', 'nya', 'dr', 'sdh', 'banyak', 'keluar', 'uang', 'akhirnya', 'ke', 'orang', 'pintar', 'juga', 'berobatnya']"
1158,1158,lalalalsopo,pliss bukaa dijemberr butuh bgt dijember ga ada samsek,pliss bukaa dijemberr butuh jember ga samsek,0,"['pliss', 'bukaa', 'dijemberr', 'butuh', 'bgt', 'dijember', 'ga', 'ada', 'samsek']"
1159,1159,dollyyanuari81,"udah lama pengen dikretek2 gitu, ini dmn ya, daerah bogor ada ga ya?",udah ken dikretek gitu dmn ya daerah bogor ga ya,0,"['udah', 'lama', 'pengen', 'dikretek', 'gitu', 'ini', 'dmn', 'ya', 'daerah', 'bogor', 'ada', 'ga', 'ya']"
1160,1160,cancer210696,mau baget sakitnya kakak ini sama seperti yang aku alami yakallah pingin bget,baget sakit kakak alami yakallah pingin bget,-1,"['mau', 'baget', 'sakitnya', 'kakak', 'ini', 'sama', 'seperti', 'yang', 'aku', 'alami', 'yakallah', 'pingin', 'bget']"
1161,1161,rutyuliandini,kpn bukq cabang di mqgelang ya.....,kpn bukq cabang mqgelang ya,0,"['kpn', 'bukq', 'cabang', 'di', 'mqgelang', 'ya']"
1162,1162,timbul8,jauh .. saya pingin .. kapan buka di babat Lamongan.,pingin buka babat lamongan,0,"['jauh', 'saya', 'pingin', 'kapan', 'buka', 'di', 'babat', 'lamongan']"
1163,1163,sinduttcute,PGN ada deh di karawangðŸ¥º,pgn karawang,0,"['pgn', 'ada', 'deh', 'di', 'karawang']"
1164,1164,gorengananget114,suhu buka di Bekasi donk,suhu buka bekas donk,-1,"['suhu', 'buka', 'di', 'bekasi', 'donk']"
1165,1165,euis_nuryati,"Salken dari Bandung,,master Ade aku urat kejepit udah lama ga sembuh kepengen nyoba berobat ke masterðŸ™",salken bandung master ade urat jepit udah ga sembuh ken nyoba obat master,1,"['salken', 'dari', 'bandung', 'master', 'ade', 'aku', 'urat', 'kejepit', 'udah', 'lama', 'ga', 'sembuh', 'kepengen', 'nyoba', 'berobat', 'ke', 'master']"
1166,1166,cuman_bestie,"plis buka dijakarta, aku sering banget sakit pungung kaya berat banget jadi suka bungkuk gitu ðŸ¥º",plis buka dijakarta banget sakit pungung kaya berat banget suka bungkuk gitu,-1,"['plis', 'buka', 'dijakarta', 'aku', 'sering', 'banget', 'sakit', 'pungung', 'kaya', 'berat', 'banget', 'jadi', 'suka', 'bungkuk', 'gitu']"
1167,1167,nilamunyualdi,Mau tangan aku udah brtahun tabin gak bisa ke atas sebelah kiri truss rahang kiri aku klo buat makan bunyi pegen dmna iniðŸ¥º,tangan udah brtahun tabin belah kiri truss rahang kiri klo makan bunyi gen dmna,-1,"['mau', 'tangan', 'aku', 'udah', 'brtahun', 'tabin', 'gak', 'bisa', 'ke', 'atas', 'sebelah', 'kiri', 'truss', 'rahang', 'kiri', 'aku', 'klo', 'buat', 'makan', 'bunyi', 'pegen', 'dmna', 'ini']"
1168,1168,kang_isam,"pundak kiri linu senut2 panas nympe ke kpla ikut senut2... kyanya bakal ngemplong dehhh..
info daerah Bandung di mana ya?",pundak kiri linu senut panas nympe kpla senut kyanya ngemplong dehhh info daerah bandung ya,0,"['pundak', 'kiri', 'linu', 'senut', 'panas', 'nympe', 'ke', 'kpla', 'ikut', 'senut', 'kyanya', 'bakal', 'ngemplong', 'dehhh', 'info', 'daerah', 'bandung', 'di', 'mana', 'ya']"
1169,1169,ryannjih,klo lengan tulang yg meleset bisa gk master?,klo lengan tulang meleset gk master,0,"['klo', 'lengan', 'tulang', 'yg', 'meleset', 'bisa', 'gk', 'master']"
1170,1170,rahmatkurnia92,di bandung blm ada ya master ?,bandung blm ya master,1,"['di', 'bandung', 'blm', 'ada', 'ya', 'master']"
1171,1171,apridadafairasusa,"iya,leher kanan ga bs nengok sejak sembuh dr covid bulan nov 21",iya leher kanan ga bs nengok sembuh dr covid nov,1,"['iya', 'leher', 'kanan', 'ga', 'bs', 'nengok', 'sejak', 'sembuh', 'dr', 'covid', 'bulan', 'nov']"
1172,1172,julio_nguru,sya sudah 2 bilang klu toleh ke kanan sakit sekali... minta solusinya master..,sya bilang klu toleh kanan sakit solusi master,1,"['sya', 'sudah', 'bilang', 'klu', 'toleh', 'ke', 'kanan', 'sakit', 'sekali', 'minta', 'solusinya', 'master']"
1173,1173,lulugh0203,"Master Q pengen ðŸ¥º
uda 2bulanan leher q rasane kaku pinggang juga seribg nyeri ðŸ¥ºðŸ¥ºðŸ¥ºðŸ¥º
ada gag ya daerah jawa tengahðŸ˜ŒðŸ˜ŒðŸ˜Œ",master q ken uda bulan leher q rasane kaku pinggang seribg nyeri gag ya daerah jawa,0,"['master', 'q', 'pengen', 'uda', 'bulanan', 'leher', 'q', 'rasane', 'kaku', 'pinggang', 'juga', 'seribg', 'nyeri', 'ada', 'gag', 'ya', 'daerah', 'jawa', 'tengah']"
1174,1174,dyanfidianty,klo buat syaraf kejepit di kaki bisa?,klo syaraf jepit kaki,0,"['klo', 'buat', 'syaraf', 'kejepit', 'di', 'kaki', 'bisa']"
1175,1175,choxerz_art,"saya begini pa, saya sangat minta tolong buat di bantu pa. udh dari tahun 2012 pa saya begini",pa tolong bantu pa udh pa,0,"['saya', 'begini', 'pa', 'saya', 'sangat', 'minta', 'tolong', 'buat', 'di', 'bantu', 'pa', 'udh', 'dari', 'tahun', 'pa', 'saya', 'begini']"
1176,1176,mitmhyna07,Kapan Buka di AmbonðŸ¥ºðŸ™,buka ambon,0,"['kapan', 'buka', 'di', 'ambon']"
1177,1177,mferryfadly,"Kapan buka cabang di Pekanbaru master??
sangat pengen di kretek. kaki ku panjang sebelah dan pinggang kiri sakit sudah lama",buka cabang pekanbaru master ken kretek kaki ku belah pinggang kiri sakit,-1,"['kapan', 'buka', 'cabang', 'di', 'pekanbaru', 'master', 'sangat', 'pengen', 'di', 'kretek', 'kaki', 'ku', 'panjang', 'sebelah', 'dan', 'pinggang', 'kiri', 'sakit', 'sudah', 'lama']"
1178,1178,srtynr,Samarinda Kalimantan Timur ada gak yah cabang nya,samarinda kalimantan timur yah cabang,0,"['samarinda', 'kalimantan', 'timur', 'ada', 'gak', 'yah', 'cabang', 'nya']"
1179,1179,arianchekalumbang,semoga bisa otw pekanbaru ðŸ˜³ðŸ˜³ðŸ˜³,moga otw pekanbaru,0,"['semoga', 'bisa', 'otw', 'pekanbaru']"
1180,1180,tariajja125,master kpn buka cabang d Medan,master kpn buka cabang d medan,1,"['master', 'kpn', 'buka', 'cabang', 'd', 'medan']"
1181,1181,tasadah,master kapan buka di jambi,master buka jambi,1,"['master', 'kapan', 'buka', 'di', 'jambi']"
1182,1182,putrasf_,cek lokasi plisss dimanaaa ðŸ¥ºðŸ¥ºðŸ¥ºðŸ¥º,cek lokasi plisss dimanaaa,0,"['cek', 'lokasi', 'plisss', 'dimanaaa']"
1183,1183,unyuunyu098,"aku pengen banget digituin, pundak sakit banget area leher kaya berat banget :(",ken banget digituin pundak sakit banget area leher kaya berat banget,-1,"['aku', 'pengen', 'banget', 'digituin', 'pundak', 'sakit', 'banget', 'area', 'leher', 'kaya', 'berat', 'banget']"
1184,1184,riani2468,berharap sembuh vertigo n berdengung d kuping tp ap daya d Palembang blm Nemu krek2ðŸ¥º,harap sembuh vertigo n dengung d kuping ap daya d palembang blm nemu krek,0,"['berharap', 'sembuh', 'vertigo', 'n', 'berdengung', 'd', 'kuping', 'tp', 'ap', 'daya', 'd', 'palembang', 'blm', 'nemu', 'krek']"
1185,1185,qkey039,"Ini dmna sih ya allah , mau bangettt di jkrtaðŸ¥º",dmna sih ya allah bangettt jkrta,0,"['ini', 'dmna', 'sih', 'ya', 'allah', 'mau', 'bangettt', 'di', 'jkrta']"
1186,1186,valzy66,master lokasi dmna?,master lokasi dmna,1,"['master', 'lokasi', 'dmna']"
1187,1187,ayunindyaramadhani,Kaltim mau donk,kaltim donk,0,"['kaltim', 'mau', 'donk']"
1188,1188,taufikilham88,Kapan buk di cabang medan master,buk cabang medan master,1,"['kapan', 'buk', 'di', 'cabang', 'medan', 'master']"
1189,1189,ikanden,sama saya juga dibagian pundak sama tangan sakitt banget ..saking sakitnya suka Ampe netesin air mata ..mana bada di aktifitasin setiap hri,bagi pundak tangan sakitt banget saking sakit suka ampe netesin air mata bada aktifitasin hri,-1,"['sama', 'saya', 'juga', 'dibagian', 'pundak', 'sama', 'tangan', 'sakitt', 'banget', 'saking', 'sakitnya', 'suka', 'ampe', 'netesin', 'air', 'mata', 'mana', 'bada', 'di', 'aktifitasin', 'setiap', 'hri']"
1190,1190,.lunavania,aduh pingin bangettt..soal nya badan aku pada sakit.suka sakit bahu. ini lokasi nya di mna ya,aduh pingin bangettt badan sakit suka sakit bahu lokasi mna ya,-1,"['aduh', 'pingin', 'bangettt', 'soal', 'nya', 'badan', 'aku', 'pada', 'sakit', 'suka', 'sakit', 'bahu', 'ini', 'lokasi', 'nya', 'di', 'mna', 'ya']"
1191,1191,linavalenjunior,"pengen bnget ini,, keluhan yg sma kyak aq ðŸ˜¶",ken bnget keluh sma kyak aq,0,"['pengen', 'bnget', 'ini', 'keluhan', 'yg', 'sma', 'kyak', 'aq']"
1192,1192,calonkenazah08,apa bisa nyembuhin bell'spaslyðŸ˜Š,nyembuhin bell spasly,0,"['apa', 'bisa', 'nyembuhin', 'bell', 'spasly']"
1193,1193,rrraulennnsiiii,master Kalo ke jogja apakah bisa,master kalo jogja,1,"['master', 'kalo', 'ke', 'jogja', 'apakah', 'bisa']"
1194,1194,yolandaliby,jawa timurrr ga ada kyk gini .. klo ada mau bgt,jawa timurrr ga kyk gin klo,1,"['jawa', 'timurrr', 'ga', 'ada', 'kyk', 'gini', 'klo', 'ada', 'mau', 'bgt']"
1195,1195,jiyancamilla,tolong buka cabang di bandungðŸ˜­,tolong buka cabang bandung,0,"['tolong', 'buka', 'cabang', 'di', 'bandung']"
1196,1196,levi_45.6,kira kira badan gw di gituk in sembuh ga ya tiap hari sakit,badan gituk in sembuh ga ya sakit,-1,"['kira', 'kira', 'badan', 'gw', 'di', 'gituk', 'in', 'sembuh', 'ga', 'ya', 'tiap', 'hari', 'sakit']"
1197,1197,rosayuliawan,"mauuu kaka,saya suka sakit pungung malah kadang sampe panas ðŸ¥ºðŸ¥º",mauuu kaka suka sakit pungung kadang sampe panas,-1,"['mauuu', 'kaka', 'saya', 'suka', 'sakit', 'pungung', 'malah', 'kadang', 'sampe', 'panas']"
1198,1198,selvi_utami31,kpn buka di Palembang kk,kpn buka palembang kk,0,"['kpn', 'buka', 'di', 'palembang', 'kk']"
1199,1199,ian571_,suhu kpn buka cabang di baturaja. mohon balas suhuuu,suhu kpn buka cabang baturaja mohon balas suhuuu,0,"['suhu', 'kpn', 'buka', 'cabang', 'di', 'baturaja', 'mohon', 'balas', 'suhuuu']"
1200,1200,asepsuparwanto,nunggu kali aja ada di jogja yg buka praktek beginian,nunggu kali aja jogja buka praktek,0,"['nunggu', 'kali', 'aja', 'ada', 'di', 'jogja', 'yg', 'buka', 'praktek', 'beginian']"
1201,1201,rizqi.fahri,Dokter beneran gk sih ? Soalnya dokter gk mau metode kretek2 gini.. bahaya katanya.. mau nya di Fisioterapy poli Rehab,dokter beneran gk sih dokter gk metode kretek gin bahaya fisioterapy pol rehab,-1,"['dokter', 'beneran', 'gk', 'sih', 'soalnya', 'dokter', 'gk', 'mau', 'metode', 'kretek', 'gini', 'bahaya', 'katanya', 'mau', 'nya', 'di', 'fisioterapy', 'poli', 'rehab']"
1202,1202,myname_0581,dokter yg berobat ke master,dokter obat master,1,"['dokter', 'yg', 'berobat', 'ke', 'master']"
1203,1203,sitihariyantilibra,pengen banget. pinggang ini sakit bnget. pngen di kretekin. tp aku gak tau dimana tempatnya ini trus biayanya brp,ken banget pinggang sakit bnget pngen kretekin tau mana tempat trus biaya brp,-1,"['pengen', 'banget', 'pinggang', 'ini', 'sakit', 'bnget', 'pngen', 'di', 'kretekin', 'tp', 'aku', 'gak', 'tau', 'dimana', 'tempatnya', 'ini', 'trus', 'biayanya', 'brp']"
1204,1204,healthy.refleksi,"pak, saya dari bandar lampung, saya pengen belajar ke bpk, apakah bisa?ðŸ™,saya punya dasar refleksi",bandar lampung ken ajar bpk dasar refleksi,0,"['pak', 'saya', 'dari', 'bandar', 'lampung', 'saya', 'pengen', 'belajar', 'ke', 'bpk', 'apakah', 'bisa', 'saya', 'punya', 'dasar', 'refleksi']"
1205,1205,jabrixdoing,master buka di surabaya donk,master buka surabaya donk,1,"['master', 'buka', 'di', 'surabaya', 'donk']"
1206,1206,dodisekar1,klo mau terapi didaerah mana ya om. lokasi terapi nya om,klo terapi daerah ya om lokasi terapi om,0,"['klo', 'mau', 'terapi', 'didaerah', 'mana', 'ya', 'om', 'lokasi', 'terapi', 'nya', 'om']"
1207,1207,aripmama2,saya bgtu leher dan pundak belakang saya sakit bgt ini dimna ya,bgtu leher pundak sakit dimna ya,-1,"['saya', 'bgtu', 'leher', 'dan', 'pundak', 'belakang', 'saya', 'sakit', 'bgt', 'ini', 'dimna', 'ya']"
1208,1208,zaenalibrahim552,"lokasi dimana dok
bukalah praktek di semarang",lokasi mana dok buka praktek semarang,0,"['lokasi', 'dimana', 'dok', 'bukalah', 'praktek', 'di', 'semarang']"
1209,1209,yanti26706,tangerang di kampung bekelir ada,tangerang kampung bekelir,0,"['tangerang', 'di', 'kampung', 'bekelir', 'ada']"
1210,1210,rosalindarahim,master kapan buka di kalselðŸ¥º,master buka kalsel,1,"['master', 'kapan', 'buka', 'di', 'kalsel']"
1211,1211,ernawati0988,"dimana tempat nya... aku udh minum obat, dikerok, renang, blm juga sembuh udh hampir 2th begini",mana udh minum obat kerok renang blm sembuh udh th,0,"['dimana', 'tempat', 'nya', 'aku', 'udh', 'minum', 'obat', 'dikerok', 'renang', 'blm', 'juga', 'sembuh', 'udh', 'hampir', 'th', 'begini']"
1212,1212,encankudin,kota jambi mnunggu klinikny,kota jambi mnunggu klinikny,0,"['kota', 'jambi', 'mnunggu', 'klinikny']"
1213,1213,tyas.95,reques klo ada di daerah Bogor aku mau master,reques klo daerah bogor master,1,"['reques', 'klo', 'ada', 'di', 'daerah', 'bogor', 'aku', 'mau', 'master']"
1214,1214,kusutdek,kalo sakit begitu kenapa ya?,kalo sakit ya,-1,"['kalo', 'sakit', 'begitu', 'kenapa', 'ya']"
1215,1215,rumanis_,Dokternya itu cakep,dokter cakep,0,"['dokternya', 'itu', 'cakep']"
1216,1216,anthoniopabregas,buka pratek dimana om,buka pratek mana om,0,"['buka', 'pratek', 'dimana', 'om']"
1217,1217,yusranrachman,semoga nt bs buka cabang di jayapura,moga nt bs buka cabang jayapura,0,"['semoga', 'nt', 'bs', 'buka', 'cabang', 'di', 'jayapura']"
1218,1218,azzahra_store,kpn ke Jogja master?,kpn jogja master,1,"['kpn', 'ke', 'jogja', 'master']"
1219,1219,riandikoerlangga,master kapan buka dimedan,master buka medan,1,"['master', 'kapan', 'buka', 'dimedan']"
1220,1220,linacollection01,leher saya sakit sering gedek2 cz sakit sebelah,leher sakit gedek cz sakit belah,-1,"['leher', 'saya', 'sakit', 'sering', 'gedek', 'cz', 'sakit', 'sebelah']"
1221,1221,kelincimadu77,"master kalo punggung suka sakit knpa ya,ðŸ˜",master kalo punggung suka sakit knpa ya,0,"['master', 'kalo', 'punggung', 'suka', 'sakit', 'knpa', 'ya']"
1222,1222,diananana85,gmn saya yg udh 4 buln ga smbuh2ðŸ¥ºenak kli ya dgtuin lgsg sembuh,gmn udh buln ga smbuh enak kli ya dgtuin lgsg sembuh,1,"['gmn', 'saya', 'yg', 'udh', 'buln', 'ga', 'smbuh', 'enak', 'kli', 'ya', 'dgtuin', 'lgsg', 'sembuh']"
1223,1223,windayenla,suhu kpn mampir ke. Banten,suhu kpn mampir banten,0,"['suhu', 'kpn', 'mampir', 'ke', 'banten']"
1224,1224,she_treex,adakah disolo master?,ada solo master,1,"['adakah', 'disolo', 'master']"
1225,1225,momsbiqi,sering tengeng master. daerah malang kapan ada?,tengeng master daerah malang,0,"['sering', 'tengeng', 'master', 'daerah', 'malang', 'kapan', 'ada']"
1226,1226,im35714,"itu yg sedang saya rasakan kak,,kira""di tangerang sudah ada blom y kak ðŸ™ðŸ™",rasa kak tangerang blom y kak,0,"['itu', 'yg', 'sedang', 'saya', 'rasakan', 'kak', 'kira', 'di', 'tangerang', 'sudah', 'ada', 'blom', 'y', 'kak']"
1227,1227,vhimell_99,mau bangett badan sakit sebelahðŸ˜­,bangett badan sakit belah,-1,"['mau', 'bangett', 'badan', 'sakit', 'sebelah']"
1228,1228,namce_corporation,cabang di jambi sudah ada belum master?,cabang jambi master,1,"['cabang', 'di', 'jambi', 'sudah', 'ada', 'belum', 'master']"
1229,1229,aquarius6278,Dokter jg msnusia,dokter msnusia,0,"['dokter', 'jg', 'msnusia']"
1230,1230,ofeliahouse,boleh tau... pengobatan ini dimana ya ?,tau obat mana ya,0,"['boleh', 'tau', 'pengobatan', 'ini', 'dimana', 'ya']"
1231,1231,perkedelsayap00,"master, untuk Palembang kapan d buka cabang nya",master palembang d buka cabang,1,"['master', 'untuk', 'palembang', 'kapan', 'd', 'buka', 'cabang', 'nya']"
1232,1232,fathulasti_iya,"ini yg lagi aku rasain. sakit banget, mana tiap hari momong anak2 yg masih kecil, 2 lagiðŸ˜–",rasain sakit banget momong anak,-1,"['ini', 'yg', 'lagi', 'aku', 'rasain', 'sakit', 'banget', 'mana', 'tiap', 'hari', 'momong', 'anak', 'yg', 'masih', 'kecil', 'lagi']"
1233,1233,dewirohayati8901,di mna tmpt bdn ku udh lma bngt sakit semua nie pngn rasa y di kreek mungkin normal lg,mna tmpt bdn ku udh lma bngt sakit nie pngn y kreek normal lg,-1,"['di', 'mna', 'tmpt', 'bdn', 'ku', 'udh', 'lma', 'bngt', 'sakit', 'semua', 'nie', 'pngn', 'rasa', 'y', 'di', 'kreek', 'mungkin', 'normal', 'lg']"
1234,1234,lukakim28,Tangerang kota dunk master thx,tangerang kota dunk master thx,1,"['tangerang', 'kota', 'dunk', 'master', 'thx']"
1235,1235,cie_moet21,"saya sakit d tengkuk sampai k pundak...awalnya semuanya setengah badan keatas.kirain kolesterol,tp setelah d cek normal",sakit d tengkuk k pundak badan atas kirain kolesterol d cek normal,-1,"['saya', 'sakit', 'd', 'tengkuk', 'sampai', 'k', 'pundak', 'awalnya', 'semuanya', 'setengah', 'badan', 'keatas', 'kirain', 'kolesterol', 'tp', 'setelah', 'd', 'cek', 'normal']"
1236,1236,cie_moet21,"alhamdulillah setelah minum obat pereda nyeri,sakitnya reda.tp selang 3hr terasa lagi nyeri nya tp,ditengkuk dan bahu sebelah kanan aja.",alhamdulillah minum obat reda nyeri sakit reda selang hr nyeri tengkuk bahu belah kanan aja,-1,"['alhamdulillah', 'setelah', 'minum', 'obat', 'pereda', 'nyeri', 'sakitnya', 'reda', 'tp', 'selang', 'hr', 'terasa', 'lagi', 'nyeri', 'nya', 'tp', 'ditengkuk', 'dan', 'bahu', 'sebelah', 'kanan', 'aja']"
1237,1237,yunizulfa4,kapan kelombok NTB pak,lombok ntb,0,"['kapan', 'kelombok', 'ntb', 'pak']"
1238,1238,raudams,Master bisa buat simetrisin bells palsy gaa?,master simetrisin bells palsy gaa,1,"['master', 'bisa', 'buat', 'simetrisin', 'bells', 'palsy', 'gaa']"
1239,1239,_biasalahyaa,saya udh sakit bahu hampir 6 bulan udh mencoba di urut di terapi tp ttp masih sakit Ampe susah tidur,udh sakit bahu udh coba urut terapi ttp sakit ampe susah tidur,-1,"['saya', 'udh', 'sakit', 'bahu', 'hampir', 'bulan', 'udh', 'mencoba', 'di', 'urut', 'di', 'terapi', 'tp', 'ttp', 'masih', 'sakit', 'ampe', 'susah', 'tidur']"
1240,1240,nenggeliswkwk,pak lokasinya d mana kalau boleh tau pak?ðŸ™,lokasi d tau,0,"['pak', 'lokasinya', 'd', 'mana', 'kalau', 'boleh', 'tau', 'pak']"
1241,1241,chaaaaa274,aku jugaa sakit pundakee ðŸ¥º,jugaa sakit pundakee,-1,"['aku', 'jugaa', 'sakit', 'pundakee']"
1242,1242,lalazain17,jauh ya di pekan baru. saya pengen ngobatin ayah saya.,ya pekan ken ngobatin ayah,0,"['jauh', 'ya', 'di', 'pekan', 'baru', 'saya', 'pengen', 'ngobatin', 'ayah', 'saya']"
1243,1243,tyaguntur23,Semarang ada gak sih ðŸ¥º,semarang sih,0,"['semarang', 'ada', 'gak', 'sih']"
1244,1244,itsme29_2,Buka kediri dongg:(balek pondok badan pegel linuu,buka diri dongg balek pondok badan gel linuu,0,"['buka', 'kediri', 'dongg', 'balek', 'pondok', 'badan', 'pegel', 'linuu']"
1245,1245,benedetta_tiktok125,dokter juga bisa sakit ygy ðŸ˜‚,dokter sakit ygy,-1,"['dokter', 'juga', 'bisa', 'sakit', 'ygy']"
1246,1246,uyungmfdh,Aku Pundak Sakit setiap hari Kaya Berat sekaliðŸ˜­ðŸ˜­,pundak sakit kaya berat,-1,"['aku', 'pundak', 'sakit', 'setiap', 'hari', 'kaya', 'berat', 'sekali']"
1247,1247,daomoro,buka cabang koh di serang banten,buka cabang koh serang banten,0,"['buka', 'cabang', 'koh', 'di', 'serang', 'banten']"
1248,1248,agstin_21,kaya nya akujuga butuh di gini in deh,kaya akujuga butuh gin in,1,"['kaya', 'nya', 'akujuga', 'butuh', 'di', 'gini', 'in', 'deh']"
1249,1249,calonkenazah08,"hmpir 20thnðŸ¥º blum.smbuh""siapa tau bisa bntu pngobatan",hmpir thn blum smbuh tau bntu pngobatan,0,"['hmpir', 'thn', 'blum', 'smbuh', 'siapa', 'tau', 'bisa', 'bntu', 'pngobatan']"
1250,1250,neng_bohay98,dokter juga butuh dokterðŸ˜ðŸ˜,dokter butuh dokter,0,"['dokter', 'juga', 'butuh', 'dokter']"
1251,1251,ayurasti8,ini lok nya d mna ya trmksh sblm nya,lok d mna ya trmksh sblm,0,"['ini', 'lok', 'nya', 'd', 'mna', 'ya', 'trmksh', 'sblm', 'nya']"
1252,1252,nanaysopala,klo ada di bandung mau doong buat sembuhin suami,klo bandung doong sembuhin suami,0,"['klo', 'ada', 'di', 'bandung', 'mau', 'doong', 'buat', 'sembuhin', 'suami']"
1253,1253,nurulqamila445,sdh daftar di jkr penuh katanya,sdh daftar jkr penuh,0,"['sdh', 'daftar', 'di', 'jkr', 'penuh', 'katanya']"
1254,1254,centyaa,maap. tadi saya bacanya masker.. pas buka komentar tulisannya ternyata masterðŸ˜‚ ðŸ™ðŸ™,maap baca masker pas buka komentar tulis master,1,"['maap', 'tadi', 'saya', 'bacanya', 'masker', 'pas', 'buka', 'komentar', 'tulisannya', 'ternyata', 'master']"
1255,1255,fulan_80,sy yg udh 2 thn gak sembuh2ðŸ˜­ðŸ˜­,sy udh thn sembuh,0,"['sy', 'yg', 'udh', 'thn', 'gak', 'sembuh']"
1256,1256,henwira,Info donk,info donk,0,"['info', 'donk']"
1257,1257,imh28_,@notfound__00 pen nyobaðŸ˜‚,pen nyoba,0,"['pen', 'nyoba']"
1258,1258,ikhawan6,mau banget tu,banget,0,"['mau', 'banget', 'tu']"
1259,1259,muhammadiqbalh362,Bengkulu ada gak,bengkulu,0,"['bengkulu', 'ada', 'gak']"
1260,1260,shanud_04,lokasi,lokasi,0,['lokasi']
1261,1261,ramses_ps,lokasinya dimana? medan?,lokasi mana medan,0,"['lokasinya', 'dimana', 'medan']"
1262,1262,novalia_ghieta,MasyaAlloh,masyaalloh,0,['masyaalloh']
1263,1263,oren9999,bandung ada ga,bandung ga,0,"['bandung', 'ada', 'ga']"
1264,1264,chephun,bandung suhu ðŸ™ðŸ¥º,bandung suhu,0,"['bandung', 'suhu']"
1265,1265,husnulkh94,solo g ada ya?,solo ya,0,"['solo', 'g', 'ada', 'ya']"
1266,1266,fatis1002,sama banget,banget,0,"['sama', 'banget']"
1267,1267,irmafebriani03,bekasi ada ?,bekas,-1,"['bekasi', 'ada']"
1268,1268,gembeleliet1074,di mana ya itu,ya,0,"['di', 'mana', 'ya', 'itu']"
1269,1269,ramareadyrai,jambi master,jambi master,1,"['jambi', 'master']"
1270,1270,qazzaq775,jambi kapan ya?,jambi ya,0,"['jambi', 'kapan', 'ya']"
1271,1271,mrs.nayaismayanti,bandung menunggu,bandung tunggu,0,"['bandung', 'menunggu']"
1272,1272,user107364429,ini dimana,mana,0,"['ini', 'dimana']"
